model,evaluation_regime,comparison_population,aggregation,n_folds,n_expected,n_actual,n_predicted,n_scored,coverage,MAE,RMSE,MAPE,WAPE,sMAPE,RMSLE,Bias,BiasRatio,n,strategy,horizon,origin_type
SeasonalNaive,realized,common,global,12,347,347,344,314,0.9913544668587896,32.78662420382165,55.752324221066836,159.29935287431925,0.5833191682248287,0.5491811684650791,0.8510883515536669,5.882165605095541,0.10465182163295371,314.0,direct,2,development
SeasonalNaive,realized,common,mean_fold,12,347,347,344,314,0.9913544668587896,31.330857338170556,42.48745504603951,148.24501324963197,0.842535765107206,0.5379119331666022,0.737390895836595,4.872075555883029,0.4982484794358261,26.166666666666668,direct,2,development
MovingAvg28,realized,common,global,12,347,347,344,314,0.9913544668587896,35.993057661847466,57.69611251322413,127.55771411276827,0.6403660323995753,0.613387516676294,0.8399349079437136,-7.889352273110233,-0.14036243491170114,314.0,direct,2,development
MovingAvg28,realized,common,mean_fold,12,347,347,344,314,0.9913544668587896,34.61042461090812,43.37673073554635,120.82581365823108,0.7548734705435868,0.6015174597528682,0.7753983946747874,-7.825460515163864,0.3517083177716284,26.166666666666668,direct,2,development
NeuralNet,realized,model_specific,global,12,347,347,314,314,0.9048991354466859,18.959370752808393,32.54712497979083,52.2081747588212,0.3373132991320662,0.3781730889970541,0.49598311857036087,-4.778873379822749,-0.08502273450418399,314.0,direct,2,development
NeuralNet,realized,model_specific,mean_fold,12,347,347,314,314,0.9048991354466859,18.103019153489825,23.88174346345616,50.31019870742091,0.3645022836646452,0.36861330344468546,0.4498395960098898,-4.210337659410009,0.08886010666628275,26.166666666666668,direct,2,development
XGBoost,realized,model_specific,global,12,347,347,347,347,1.0,17.24704311800965,30.830829099030343,129.46577256908364,0.3188451764490862,0.37990156223722243,0.6335057400809293,-4.246385851579715,-0.07850271126788286,347.0,direct,2,development
XGBoost,realized,model_specific,mean_fold,12,347,347,347,347,1.0,17.10009946341261,24.86861550328588,134.132561108472,0.36879101683806104,0.38282031551438944,0.5880922414137509,-4.037719108302223,0.07547341905930965,28.916666666666668,direct,2,development
LightGBM,realized,model_specific,global,12,347,347,347,347,1.0,17.000243299632665,31.4346664452322,51.19969053523257,0.31428260122389634,0.3809301173218285,0.5195835346051871,-7.467369085086526,-0.138048858419021,347.0,direct,2,development
LightGBM,realized,model_specific,mean_fold,12,347,347,347,347,1.0,16.766815727758466,23.463327128041993,51.78257005194438,0.3337316021397858,0.38189307669775613,0.510148215701513,-7.2866400994486,-0.0025964178340941147,28.916666666666668,direct,2,development
