fold,model,regime,comparison_population,MAE,RMSE,MAPE,WAPE,sMAPE,RMSLE,Bias,BiasRatio,n,strategy
3,DynamicRidge,conditional,common,1241.3076839225323,4024.748193696962,1456.4495790755534,21.265672509686063,0.6120568794345189,1.62651768099506,1225.3444380977558,20.992195464229784,210,recursive
3,SeasonalNaive,conditional,common,28.80952380952381,45.18965326161246,68.78794794314264,0.4935552292380486,0.45622282282860344,0.576641301927364,12.685714285714285,0.2173274596182085,210,recursive
3,MovingAvg28,conditional,common,37.012736205593356,47.921559895628064,187.80261831969878,0.6340899496797687,0.6413502002578965,0.9356853160390629,21.215608465608465,0.36345878428599915,210,recursive
2,NeuralNet,realized,common,9.452707703624453,13.16953910844133,158.43000950505802,0.6370566809246262,0.6617767288195948,0.8475028140741109,7.25257653934615,0.4887808322409151,210,recursive
2,XGBoost,realized,common,5.507852084083217,7.796456624992135,89.36140162423288,0.37119670656530024,0.5585608052415232,0.680066645133247,0.0746357697106543,0.00503001015379891,210,recursive
2,LightGBM,realized,common,5.5327455794860345,8.161802463400903,92.4442126818253,0.3728743811592,0.5427197367189291,0.6525391607395848,0.740525314349597,0.04990703338042855,210,recursive
2,DynamicRidge,realized,common,10.21911389416464,14.984172413255694,188.97299499103718,0.6887079325335603,0.709725020295444,0.9597511237499581,2.5144171164420777,0.16945686599898468,210,recursive
2,SeasonalNaive,realized,common,43.99047619047619,65.41195463769455,639.8297533518556,2.9646983311938384,1.1180788468067362,1.6533843352680877,43.53333333333333,2.9338896020539154,210,recursive
2,MovingAvg28,realized,common,55.63809523809524,68.00290484991955,887.171101764017,3.749679075738126,1.356299453408658,1.9364294498698782,55.63809523809524,3.749679075738126,210,recursive
2,NeuralNet,conditional,common,9.452707703624453,13.16953910844133,158.43000950505802,0.6370566809246262,0.6617767288195948,0.8475028140741109,7.25257653934615,0.4887808322409151,210,recursive
2,XGBoost,conditional,common,5.507852084083217,7.796456624992135,89.36140162423288,0.37119670656530024,0.5585608052415232,0.680066645133247,0.0746357697106543,0.00503001015379891,210,recursive
2,LightGBM,conditional,common,5.5327455794860345,8.161802463400903,92.4442126818253,0.3728743811592,0.5427197367189291,0.6525391607395848,0.740525314349597,0.04990703338042855,210,recursive
2,DynamicRidge,conditional,common,10.21911389416464,14.984172413255694,188.97299499103718,0.6887079325335603,0.709725020295444,0.9597511237499581,2.5144171164420777,0.16945686599898468,210,recursive
2,SeasonalNaive,conditional,common,43.99047619047619,65.41195463769455,639.8297533518556,2.9646983311938384,1.1180788468067362,1.6533843352680877,43.53333333333333,2.9338896020539154,210,recursive
2,MovingAvg28,conditional,common,55.63809523809524,68.00290484991955,887.171101764017,3.749679075738126,1.356299453408658,1.9364294498698782,55.63809523809524,3.749679075738126,210,recursive
1,NeuralNet,realized,common,6.963270728219123,11.044440119226955,78.62158345413805,0.38674606001745987,0.48277343967705305,0.6091980027068469,0.5868721943526041,0.032595387678933316,210,recursive
1,XGBoost,realized,common,5.414621273179849,7.915876583062801,56.99928733014954,0.3007327340300895,0.456605485003588,0.5315045027675722,0.13687977854694638,0.00760242091903167,210,recursive
1,LightGBM,realized,common,5.738749925599217,8.650858399742697,59.171170711148335,0.3187351188510541,0.45827617586048686,0.5435166433847058,-0.08406505919421181,-0.004669045869025252,210,recursive
1,DynamicRidge,realized,common,7.284077121179587,12.56826814334321,88.2454883835095,0.4045639236836058,0.47804382921597194,0.6657218336232646,-2.0021817649339972,-0.11120290151709585,210,recursive
1,SeasonalNaive,realized,common,8.357142857142858,11.490990259453584,89.07404318613001,0.46416291986247027,0.6648094282853052,0.8696015794712311,-3.1666666666666665,-0.17587939698492464,210,recursive
1,MovingAvg28,realized,common,32.3704081632653,46.57350911946275,655.7937041579523,1.7978803793403104,0.93195218047567,1.4493469227661622,30.688095238095237,1.7044432689764613,210,recursive
1,NeuralNet,conditional,common,6.963270728219123,11.044440119226955,78.62158345413805,0.38674606001745987,0.48277343967705305,0.6091980027068469,0.5868721943526041,0.032595387678933316,210,recursive
1,XGBoost,conditional,common,5.414621273179849,7.915876583062801,56.99928733014954,0.3007327340300895,0.456605485003588,0.5315045027675722,0.13687977854694638,0.00760242091903167,210,recursive
1,LightGBM,conditional,common,5.738749925599217,8.650858399742697,59.171170711148335,0.3187351188510541,0.45827617586048686,0.5435166433847058,-0.08406505919421181,-0.004669045869025252,210,recursive
1,DynamicRidge,conditional,common,7.284077121179587,12.56826814334321,88.2454883835095,0.4045639236836058,0.47804382921597194,0.6657218336232646,-2.0021817649339972,-0.11120290151709585,210,recursive
