ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_NeuralNet,pred_XGBoost,pred_LightGBM,pred_DynamicRidge,fallback_NeuralNet,nonfinite_NeuralNet,catastrophic_NeuralNet,residual_guard_NeuralNet,residual_nonfinite_NeuralNet,residual_raw_min_NeuralNet,residual_raw_max_NeuralNet,safety_limit_NeuralNet,fallback_XGBoost,nonfinite_XGBoost,catastrophic_XGBoost,residual_guard_XGBoost,residual_nonfinite_XGBoost,residual_raw_min_XGBoost,residual_raw_max_XGBoost,safety_limit_XGBoost,fallback_LightGBM,nonfinite_LightGBM,catastrophic_LightGBM,residual_guard_LightGBM,residual_nonfinite_LightGBM,residual_raw_min_LightGBM,residual_raw_max_LightGBM,safety_limit_LightGBM,fallback_DynamicRidge,nonfinite_DynamicRidge,catastrophic_DynamicRidge,residual_guard_DynamicRidge,residual_nonfinite_DynamicRidge,residual_raw_min_DynamicRidge,residual_raw_max_DynamicRidge,safety_limit_DynamicRidge,pred_NeuralNet_seed42,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
1,1,2023-01-11,2023-01-10,development,direct,winter_test_like,48.021110389628866,55.340416,53.449505,43.21469,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,48.021110389628866,47.0,True,59.4,50.0,81.92857142857143
2,1,2023-01-11,2023-01-10,development,direct,winter_test_like,78.04188300060007,65.29441,67.52237,55.66702,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,78.04188300060007,48.0,True,61.266666666666666,76.0,67.25
3,1,2023-01-11,2023-01-10,development,direct,winter_test_like,17.23841132478514,25.611366,31.034113,22.801762,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,17.23841132478514,26.0,True,39.06666666666667,19.0,54.67857142857143
4,1,2023-01-11,2023-01-10,development,direct,winter_test_like,83.23824240801763,77.627144,73.28976,53.65017,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,83.23824240801763,68.0,True,77.6,80.0,95.82142857142857
5,1,2023-01-11,2023-01-10,development,direct,winter_test_like,94.86129629666436,93.79031,91.072266,51.77827,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,94.86129629666436,122.0,True,118.26666666666667,141.0,116.03571428571429
6,1,2023-01-11,2023-01-10,development,direct,winter_test_like,29.278451037511395,26.501524,26.189678,23.73496,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,29.278451037511395,25.0,True,18.266666666666666,23.0,17.0
7,1,2023-01-11,2023-01-10,development,direct,winter_test_like,10.74953356633016,13.646292,13.058082,15.650568,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,10.74953356633016,23.0,True,24.0,34.0,14.892857142857142
8,1,2023-01-11,2023-01-10,development,direct,winter_test_like,19.877998510275464,17.141264,19.011276,18.29936,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,19.877998510275464,26.0,True,18.066666666666666,14.0,20.821428571428573
9,1,2023-01-11,2023-01-10,development,direct,winter_test_like,34.00242549254431,33.34186,32.424374,29.98083,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,34.00242549254431,40.0,True,75.53333333333333,124.0,38.392857142857146
10,1,2023-01-11,2023-01-10,development,direct,winter_test_like,46.050550195485755,45.53229,50.808826,44.040215,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,46.050550195485755,47.0,True,43.0,63.0,32.142857142857146
11,1,2023-01-11,2023-01-10,development,direct,winter_test_like,43.92612941555966,44.077595,48.568214,33.64455,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,43.92612941555966,33.0,True,55.666666666666664,53.0,74.64285714285714
12,1,2023-01-11,2023-01-10,development,direct,winter_test_like,21.93848519742284,22.46608,26.790731,37.427715,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,21.93848519742284,15.0,True,43.13333333333333,62.0,26.785714285714285
13,1,2023-01-11,2023-01-10,development,direct,winter_test_like,48.61730535344352,44.149628,44.857548,41.662846,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,48.61730535344352,51.0,True,44.8,54.0,40.42857142857143
14,1,2023-01-11,2023-01-10,development,direct,winter_test_like,48.545071200881495,43.1678,38.989502,40.54357,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,48.545071200881495,55.0,True,29.2,42.0,24.607142857142858
15,1,2023-01-11,2023-01-10,development,direct,winter_test_like,45.36354205009392,39.091,40.829323,42.923237,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,45.36354205009392,55.0,True,46.666666666666664,65.0,32.17857142857143
16,1,2023-01-11,2023-01-10,development,direct,winter_test_like,49.17485736430897,48.375793,49.231117,44.86698,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,49.17485736430897,48.0,True,79.46666666666667,73.0,70.89285714285714
17,1,2023-01-11,2023-01-10,development,direct,winter_test_like,22.010210411660708,20.686764,22.097189,24.221416,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,22.010210411660708,18.0,True,15.066666666666666,15.0,17.392857142857142
18,1,2023-01-11,2023-01-10,development,direct,winter_test_like,28.186065311873527,23.333344,25.350567,28.748014,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,28.186065311873527,26.0,True,43.6,60.0,35.285714285714285
19,1,2023-01-11,2023-01-10,development,direct,winter_test_like,66.29568901864454,76.08577,70.73171,67.323235,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,66.29568901864454,74.0,True,59.733333333333334,107.0,38.607142857142854
20,1,2023-01-11,2023-01-10,development,direct,winter_test_like,36.35325100010725,35.577477,39.14563,37.25932,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,36.35325100010725,57.0,True,40.733333333333334,40.0,40.5
21,1,2023-01-11,2023-01-10,development,direct,winter_test_like,28.873847430927285,25.615986,26.755344,30.729946,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,28.873847430927285,27.0,True,23.466666666666665,25.0,20.5
22,1,2023-01-11,2023-01-10,development,direct,winter_test_like,3.4382562140569712,2.8965356,2.966653,12.968104,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,3.4382562140569712,6.0,True,12.133333333333333,3.0,17.428571428571427
23,1,2023-01-11,2023-01-10,development,direct,winter_test_like,42.883026159104055,34.56886,35.61262,45.504536,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,42.883026159104055,42.0,True,45.6,56.0,37.785714285714285
24,1,2023-01-11,2023-01-10,development,direct,winter_test_like,0.0,10.397671,12.537285,169.85898,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,0.0,False,,,
25,1,2023-01-11,2023-01-10,development,direct,winter_test_like,42.78876060921742,38.789604,36.225197,29.2017,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,42.78876060921742,40.0,True,51.53333333333333,75.0,30.678571428571427
26,1,2023-01-11,2023-01-10,development,direct,winter_test_like,0.42853425480912705,0.609059,0.5771391,6.7185793,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,0.42853425480912705,0.0,False,5.666666666666667,5.666666666666667,5.454545454545454
27,1,2023-01-11,2023-01-10,development,direct,winter_test_like,27.651631678472455,25.58486,24.11669,27.666418,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,27.651631678472455,35.0,True,38.4,52.0,26.416666666666668
28,1,2023-01-11,2023-01-10,development,direct,winter_test_like,21.16926700651338,24.96815,23.61003,11.044936,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,21.16926700651338,28.0,True,5.066666666666666,6.0,5.107142857142857
1,2,2023-01-12,2023-01-10,development,direct,winter_test_like,45.722572005915254,62.91851,57.36504,36.963123,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,45.722572005915254,36.0,True,57.46666666666667,57.0,81.92857142857143
2,2,2023-01-12,2023-01-10,development,direct,winter_test_like,73.90207882398192,71.582664,67.79038,49.75584,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,73.90207882398192,49.0,True,67.93333333333334,89.0,67.25
3,2,2023-01-12,2023-01-10,development,direct,winter_test_like,6.901242761095553,12.353665,11.69794,13.078179,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,6.901242761095553,10.0,True,29.733333333333334,15.0,54.67857142857143
4,2,2023-01-12,2023-01-10,development,direct,winter_test_like,83.86553957015911,77.70817,72.92943,43.895855,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,83.86553957015911,52.0,True,84.2,88.0,95.82142857142857
5,2,2023-01-12,2023-01-10,development,direct,winter_test_like,75.88783233035996,91.82437,84.869774,53.960384,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,75.88783233035996,74.0,True,92.8,117.0,116.03571428571429
6,2,2023-01-12,2023-01-10,development,direct,winter_test_like,28.16776671571583,26.856688,23.773853,19.210968,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,28.16776671571583,26.0,True,15.0,21.0,17.0
7,2,2023-01-12,2023-01-10,development,direct,winter_test_like,12.541434558574204,13.146014,12.491003,10.761529,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,12.541434558574204,18.0,True,15.466666666666667,21.0,14.892857142857142
8,2,2023-01-12,2023-01-10,development,direct,winter_test_like,19.263803380874464,17.049908,16.705086,16.26313,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,19.263803380874464,27.0,True,16.666666666666668,13.0,20.821428571428573
9,2,2023-01-12,2023-01-10,development,direct,winter_test_like,24.38014524340972,31.125175,30.760323,28.130625,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,24.38014524340972,44.0,True,54.46666666666667,81.0,38.392857142857146
10,2,2023-01-12,2023-01-10,development,direct,winter_test_like,38.426246180412896,43.181957,43.478546,40.033096,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,38.426246180412896,44.0,True,52.333333333333336,89.0,32.142857142857146
11,2,2023-01-12,2023-01-10,development,direct,winter_test_like,39.67565842734009,44.150833,48.76114,27.378412,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,39.67565842734009,45.0,True,50.4,33.0,74.64285714285714
12,2,2023-01-12,2023-01-10,development,direct,winter_test_like,18.381867708114303,23.827732,21.565842,26.390446,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,18.381867708114303,21.0,True,25.0,34.0,26.785714285714285
13,2,2023-01-12,2023-01-10,development,direct,winter_test_like,42.50725935003121,34.761345,38.340004,33.46598,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,42.50725935003121,50.0,True,33.93333333333333,41.0,40.42857142857143
14,2,2023-01-12,2023-01-10,development,direct,winter_test_like,46.86943333239593,41.545937,37.839817,33.990982,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,46.86943333239593,32.0,True,23.4,36.0,24.607142857142858
15,2,2023-01-12,2023-01-10,development,direct,winter_test_like,40.33357547538682,45.468746,40.852325,39.65439,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,40.33357547538682,45.0,True,40.266666666666666,48.0,32.17857142857143
16,2,2023-01-12,2023-01-10,development,direct,winter_test_like,39.19015210351337,49.79216,50.087757,47.05179,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,39.19015210351337,46.0,True,58.93333333333333,47.0,70.89285714285714
17,2,2023-01-12,2023-01-10,development,direct,winter_test_like,21.53082779649364,20.26009,21.790882,17.875875,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,21.53082779649364,20.0,True,11.333333333333334,13.0,17.392857142857142
18,2,2023-01-12,2023-01-10,development,direct,winter_test_like,20.62477535290966,21.208452,22.367115,25.221342,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,20.62477535290966,19.0,True,46.266666666666666,73.0,35.285714285714285
19,2,2023-01-12,2023-01-10,development,direct,winter_test_like,58.221856622951584,72.56576,53.975674,61.51536,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,58.221856622951584,58.0,True,58.0,105.0,38.607142857142854
20,2,2023-01-12,2023-01-10,development,direct,winter_test_like,27.636560301223874,37.377876,36.240242,35.933796,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,27.636560301223874,36.0,True,51.666666666666664,68.0,40.5
21,2,2023-01-12,2023-01-10,development,direct,winter_test_like,27.59717786543909,25.03479,23.743359,27.893711,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,27.59717786543909,25.0,True,22.666666666666668,29.0,20.5
22,2,2023-01-12,2023-01-10,development,direct,winter_test_like,5.200030090440671,3.5583339,4.008151,9.686162,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,5.200030090440671,3.0,True,9.133333333333333,7.0,17.428571428571427
23,2,2023-01-12,2023-01-10,development,direct,winter_test_like,35.32550995894,31.91259,37.22492,36.759235,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,35.32550995894,26.0,True,33.733333333333334,39.0,37.785714285714285
24,2,2023-01-12,2023-01-10,development,direct,winter_test_like,0.0,11.567698,11.603865,156.28325,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,0.0,False,,,
25,2,2023-01-12,2023-01-10,development,direct,winter_test_like,32.31572429735117,31.851017,29.839336,23.799637,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,32.31572429735117,37.0,True,36.733333333333334,56.0,30.678571428571427
26,2,2023-01-12,2023-01-10,development,direct,winter_test_like,0.0,0.89402634,0.7370852,1.552722,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,False,False,False,False,False,,,,0.0,1.0,False,1.8181818181818181,0.0,5.454545454545454
