model,evaluation_regime,comparison_population,aggregation,n_folds,n_expected,n_actual,n_predicted,n_scored,coverage,MAE,RMSE,MAPE,WAPE,sMAPE,RMSLE,Bias,BiasRatio,n,strategy,horizon,origin_type
LightGBM,conditional,common,mean_fold,12,342,342,342,342,1.0,11.176254524886891,15.706573199213395,55.06123353990264,0.3534389363030534,0.3574808137514054,0.50218008991329,3.4958204244650326,0.15176776793852506,28.5,direct,3,development
DynamicRidge,conditional,common,global,12,342,342,342,342,1.0,19.151510233070418,41.67839150537674,87.63636225398245,0.5592397967648637,0.4553783290391519,0.6649028132906691,12.900580448016786,0.376707523328359,342.0,direct,3,development
DynamicRidge,conditional,common,mean_fold,12,342,342,342,342,1.0,18.909363979266466,29.67347027836605,85.98379711867074,0.5485652389742147,0.45404282883127517,0.6068213345311851,12.615132787884242,0.3544395247966646,28.5,direct,3,development
SeasonalNaive,conditional,common,global,12,342,342,342,342,1.0,29.796539961013643,51.69835478138559,185.98694230513487,0.870083390255009,0.6579327750200193,0.9628935001443955,20.129873294346975,0.5878088000910746,342.0,direct,3,development
SeasonalNaive,conditional,common,mean_fold,12,342,342,342,342,1.0,29.050245726495728,39.12708760200408,180.05460880337793,1.0851262707645064,0.6536870945487624,0.8766493768694876,19.021287986704653,0.8544271395056984,28.5,direct,3,development
MovingAvg28,conditional,common,global,12,342,342,342,342,1.0,25.69720680836241,41.101360901386556,167.98243814672205,0.7503795020884515,0.6142321204327352,0.9192492400001684,13.292516069168752,0.38815236472470227,342.0,direct,3,development
MovingAvg28,conditional,common,mean_fold,12,342,342,342,342,1.0,25.40479152227491,32.511656681075834,165.70679650462375,0.9724634253510702,0.6163443750505587,0.8313100863827471,12.700459794332076,0.770042783297361,28.5,direct,3,development
NeuralNet,conditional,model_specific,global,12,342,342,342,342,1.0,13.338591430870801,20.77880416098549,82.03815353371992,0.38949780305309206,0.41003001833266645,0.6136184385118432,3.4533433593182217,0.100840456701403,342.0,direct,3,development
NeuralNet,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,13.16571420710733,17.66788071525016,80.5119537980596,0.45257023999073337,0.4085176975199716,0.5547231571840742,3.2084066873291683,0.2356600006334529,28.5,direct,3,development
XGBoost,conditional,model_specific,global,12,342,342,342,342,1.0,10.985254013224653,18.16121624868176,52.75481456656371,0.32077842149272806,0.35299900396690326,0.5269545042531765,2.5874684552351632,0.07555619976864975,342.0,direct,3,development
XGBoost,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,10.876441705263689,15.281970604264325,52.427149858185324,0.33665422538862017,0.3534894032023779,0.5017207606614642,2.4386046057854625,0.11746065681304495,28.5,direct,3,development
LightGBM,conditional,model_specific,global,12,342,342,342,342,1.0,11.33403547221457,18.730828946303646,55.627160144089416,0.3309631259816755,0.35847406210425165,0.5304810310363348,3.684956985258917,0.10760376442610566,342.0,direct,3,development
LightGBM,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,11.176254524886891,15.706573199213395,55.06123353990264,0.3534389363030534,0.3574808137514054,0.50218008991329,3.4958204244650326,0.15176776793852506,28.5,direct,3,development
DynamicRidge,conditional,model_specific,global,12,342,342,342,342,1.0,19.151510233070418,41.67839150537674,87.63636225398245,0.5592397967648637,0.4553783290391519,0.6649028132906691,12.900580448016786,0.376707523328359,342.0,direct,3,development
DynamicRidge,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,18.909363979266466,29.67347027836605,85.98379711867074,0.5485652389742147,0.45404282883127517,0.6068213345311851,12.615132787884242,0.3544395247966646,28.5,direct,3,development
SeasonalNaive,conditional,model_specific,global,12,342,342,342,342,1.0,29.796539961013643,51.69835478138559,185.98694230513487,0.870083390255009,0.6579327750200193,0.9628935001443955,20.129873294346975,0.5878088000910746,342.0,direct,3,development
SeasonalNaive,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,29.050245726495728,39.12708760200408,180.05460880337793,1.0851262707645064,0.6536870945487624,0.8766493768694876,19.021287986704653,0.8544271395056984,28.5,direct,3,development
MovingAvg28,conditional,model_specific,global,12,342,342,342,342,1.0,25.69720680836241,41.101360901386556,167.98243814672205,0.7503795020884515,0.6142321204327352,0.9192492400001684,13.292516069168752,0.38815236472470227,342.0,direct,3,development
MovingAvg28,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,25.40479152227491,32.511656681075834,165.70679650462375,0.9724634253510702,0.6163443750505587,0.8313100863827471,12.700459794332076,0.770042783297361,28.5,direct,3,development
NeuralNet,realized,common,global,12,347,347,347,344,1.0,14.65133433188406,21.501102479392937,116.96435051202528,0.44152947964679073,0.49620162954581876,0.7512072945088323,6.426056755864343,0.19365427280046726,344.0,direct,4,development
NeuralNet,realized,common,mean_fold,12,347,347,347,344,1.0,14.442255793236109,19.34018117938486,114.01799056133001,0.689901570756141,0.49272190180635306,0.6615087360740727,6.064487479398562,0.48993065802544217,28.666666666666668,direct,4,development
XGBoost,realized,common,global,12,347,347,347,344,1.0,11.564414346807224,17.947629992799303,78.4748356152764,0.34850271881749323,0.41944197240224157,0.6117905754317368,3.6939913022310233,0.1113213322792354,344.0,direct,4,development
XGBoost,realized,common,mean_fold,12,347,347,347,344,1.0,11.46251579640824,15.463151419997764,76.8451391291208,0.4384031807778481,0.41793662502527057,0.5655375820121796,3.4787003652401913,0.2595963727630383,28.666666666666668,direct,4,development
LightGBM,realized,common,global,12,347,347,347,344,1.0,12.116520482267058,18.72762947746804,78.04901901920861,0.3651408713009083,0.4249114070653707,0.6019451901856174,4.033698471999446,0.12155867493366704,344.0,direct,4,development
LightGBM,realized,common,mean_fold,12,347,347,347,344,1.0,11.96813870953189,16.029741229278475,76.35580637492379,0.45517608974403917,0.422582182212456,0.5553494719889409,3.793580496097789,0.2676409669424528,28.666666666666668,direct,4,development
DynamicRidge,realized,common,global,12,347,347,347,344,1.0,21.775571078928404,38.220842705291105,133.2181364692936,0.6562239554228095,0.5742312807752591,0.8088000146066499,15.919005305094775,0.47973174112593975,344.0,direct,4,development
DynamicRidge,realized,common,mean_fold,12,347,347,347,344,1.0,21.38479083547622,29.725959724462168,129.59876121713913,0.789456878304859,0.5680483985701631,0.7333250856397941,15.447882396519917,0.627600524553683,28.666666666666668,direct,4,development
SeasonalNaive,realized,common,global,12,347,347,344,344,0.9913544668587896,34.18313953488372,55.91456834751004,273.4539114318088,1.0301357862461673,0.7432237994586185,1.158693580957084,23.555232558139537,0.7098554533508541,344.0,direct,4,development
SeasonalNaive,realized,common,mean_fold,12,347,347,344,344,0.9913544668587896,33.27351851851852,43.776643323856995,264.2548964216696,1.751486742558803,0.7331203399130333,1.0235411884051304,22.42253086419753,1.522486827199696,28.666666666666668,direct,4,development
MovingAvg28,realized,common,global,12,347,347,344,344,0.9913544668587896,29.33367623159711,44.313330275925246,248.26043436341624,0.8839933967296895,0.7147120781402474,1.0842058564249348,14.106090235785635,0.4250981201147839,344.0,direct,4,development
MovingAvg28,realized,common,mean_fold,12,347,347,344,344,0.9913544668587896,28.837685571495964,36.04679623512952,241.60801185989192,1.5087050956698957,0.7088144594001163,0.9350260814103389,13.454760747617028,1.2388968870627748,28.666666666666668,direct,4,development
NeuralNet,realized,model_specific,global,12,347,347,347,347,1.0,14.604291530491057,21.433604749226905,123.91571085695894,0.4439499922102844,0.5092027681514278,0.7754345223789465,6.450125864350475,0.19607478536396097,347.0,direct,4,development
NeuralNet,realized,model_specific,mean_fold,12,347,347,347,347,1.0,14.417121357091332,19.31033829397728,121.86372727263402,0.6930505321500354,0.5073557387628124,0.6925536546568184,6.1967933821022045,0.4930796194193366,28.916666666666668,direct,4,development
XGBoost,realized,model_specific,global,12,347,347,347,347,1.0,11.531206416293593,17.88539811101147,84.47363852125129,0.35053251217291953,0.433106739187445,0.6411204773910106,3.72882737498462,0.1133511256346617,347.0,direct,4,development
XGBoost,realized,model_specific,mean_fold,12,347,347,347,347,1.0,11.419964466694294,15.405053838861123,83.48032705400223,0.44086828960958907,0.43256575299884853,0.600280570961118,3.5817754728187867,0.2620614815947793,28.916666666666668,direct,4,development
LightGBM,realized,model_specific,global,12,347,347,347,347,1.0,12.110430950905473,18.679488978537314,87.24066844103997,0.3681401261466666,0.4385288876794251,0.6426949455636122,4.097489246202134,0.12455792977942534,347.0,direct,4,development
LightGBM,realized,model_specific,mean_fold,12,347,347,347,347,1.0,11.962169749332142,15.99798045766756,86.38565135568437,0.4588513460147428,0.4372286816734716,0.6017808832648144,3.9270792208828476,0.2713162232131565,28.916666666666668,direct,4,development
DynamicRidge,realized,model_specific,global,12,347,347,347,347,1.0,22.463111299087405,39.79116781260552,219.64655881450375,0.6828470977471159,0.5865578114704935,0.8938049521283729,16.65717865874513,0.5063548834502462,347.0,direct,4,development
DynamicRidge,realized,model_specific,mean_fold,12,347,347,347,347,1.0,22.124098505839545,32.13066504291071,219.6069868728649,0.8201410364504791,0.5823722403350589,0.8191964354530584,16.27856299825167,0.6582846826993031,28.916666666666668,direct,4,development
SeasonalNaive,realized,model_specific,global,12,347,347,344,344,0.9913544668587896,34.18313953488372,55.91456834751004,273.4539114318088,1.0301357862461673,0.7432237994586185,1.158693580957084,23.555232558139537,0.7098554533508541,344.0,direct,4,development
SeasonalNaive,realized,model_specific,mean_fold,12,347,347,344,344,0.9913544668587896,33.27351851851852,43.776643323856995,264.2548964216696,1.751486742558803,0.7331203399130333,1.0235411884051304,22.42253086419753,1.522486827199696,28.666666666666668,direct,4,development
MovingAvg28,realized,model_specific,global,12,347,347,344,344,0.9913544668587896,29.33367623159711,44.313330275925246,248.26043436341624,0.8839933967296895,0.7147120781402474,1.0842058564249348,14.106090235785635,0.4250981201147839,344.0,direct,4,development
MovingAvg28,realized,model_specific,mean_fold,12,347,347,344,344,0.9913544668587896,28.837685571495964,36.04679623512952,241.60801185989192,1.5087050956698957,0.7088144594001163,0.9350260814103389,13.454760747617028,1.2388968870627748,28.666666666666668,direct,4,development
NeuralNet,conditional,common,global,12,342,342,342,342,1.0,14.72767960470409,21.563451972838358,116.7148480707747,0.4412497963038808,0.4874074871246326,0.7498282071799455,6.454300990228119,0.1933745894575573,342.0,direct,4,development
NeuralNet,conditional,common,mean_fold,12,342,342,342,342,1.0,14.472652554777378,19.365941743879457,113.33282362262433,0.6894026517102184,0.4820505248321447,0.6567018531195542,6.064738043074783,0.4894317389795196,28.5,direct,4,development
XGBoost,conditional,common,global,12,342,342,342,342,1.0,11.625724291940879,17.999836858511586,78.30193188849297,0.3483134216245099,0.410198943112552,0.6110039634805258,3.709275381606922,0.11113203508625207,342.0,direct,4,development
XGBoost,conditional,common,mean_fold,12,342,342,342,342,1.0,11.490714028739466,15.484727366553045,76.43837633306303,0.43804797874074763,0.40710611920649975,0.5625037709771513,3.4884288519787883,0.25924117072593783,28.5,direct,4,development
LightGBM,conditional,common,global,12,342,342,342,342,1.0,12.180935428505055,18.782116547850684,77.86125616226272,0.3649478682916101,0.41570036277033634,0.6010190893986287,4.050845453265118,0.12136567192436884,342.0,direct,4,development
LightGBM,conditional,common,mean_fold,12,342,342,342,342,1.0,11.996122933963255,16.051265314038176,75.93801638512907,0.4548118741447032,0.4118070021209912,0.552278104015618,3.803222658465787,0.26727675134311685,28.5,direct,4,development
DynamicRidge,conditional,common,global,12,342,342,342,342,1.0,21.87563800236635,38.32998239907306,131.26963014979262,0.6554067627515805,0.5658934520559901,0.8010635487460793,15.984823305878724,0.47891454845471076,342.0,direct,4,development
DynamicRidge,conditional,common,mean_fold,12,342,342,342,342,1.0,21.39189073602925,29.736012839530584,126.98072785015302,0.7880478751492955,0.5574320945326411,0.7173940293380402,15.425065985322563,0.6261915213981195,28.5,direct,4,development
SeasonalNaive,conditional,common,global,12,342,342,342,342,1.0,34.35672514619883,56.07571114232043,272.42147816532815,1.029347349978099,0.7417221842572718,1.155387155809811,23.666666666666668,0.7090670170827859,342.0,direct,4,development
SeasonalNaive,conditional,common,mean_fold,12,342,342,342,342,1.0,33.32436490978157,43.821978480654515,262.0108533671269,1.7501980827649886,0.7301716746945326,1.0134541199927873,22.456366334283004,1.5211981674058814,28.5,direct,4,development
MovingAvg28,conditional,common,global,12,342,342,342,342,1.0,29.477573328113625,44.441207451157666,246.94776279403695,0.8831651404480824,0.7071957745289817,1.0791824562122085,14.16093712180033,0.4242698638331768,342.0,direct,4,development
MovingAvg28,conditional,common,mean_fold,12,342,342,342,342,1.0,28.897068130418067,36.10252735535327,239.36987532061698,1.50714708895725,0.6992950792178537,0.9232045516724076,13.5048448845505,1.237338880350129,28.5,direct,4,development
NeuralNet,conditional,model_specific,global,12,342,342,342,342,1.0,14.72767960470409,21.563451972838358,116.7148480707747,0.4412497963038808,0.4874074871246326,0.7498282071799455,6.454300990228119,0.1933745894575573,342.0,direct,4,development
NeuralNet,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,14.472652554777378,19.365941743879457,113.33282362262433,0.6894026517102184,0.4820505248321447,0.6567018531195542,6.064738043074783,0.4894317389795196,28.5,direct,4,development
XGBoost,conditional,model_specific,global,12,342,342,342,342,1.0,11.625724291940879,17.999836858511586,78.30193188849297,0.3483134216245099,0.410198943112552,0.6110039634805258,3.709275381606922,0.11113203508625207,342.0,direct,4,development
XGBoost,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,11.490714028739466,15.484727366553045,76.43837633306303,0.43804797874074763,0.40710611920649975,0.5625037709771513,3.4884288519787883,0.25924117072593783,28.5,direct,4,development
LightGBM,conditional,model_specific,global,12,342,342,342,342,1.0,12.180935428505055,18.782116547850684,77.86125616226272,0.3649478682916101,0.41570036277033634,0.6010190893986287,4.050845453265118,0.12136567192436884,342.0,direct,4,development
LightGBM,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,11.996122933963255,16.051265314038176,75.93801638512907,0.4548118741447032,0.4118070021209912,0.552278104015618,3.803222658465787,0.26727675134311685,28.5,direct,4,development
DynamicRidge,conditional,model_specific,global,12,342,342,342,342,1.0,21.87563800236635,38.32998239907306,131.26963014979262,0.6554067627515805,0.5658934520559901,0.8010635487460793,15.984823305878724,0.47891454845471076,342.0,direct,4,development
DynamicRidge,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,21.39189073602925,29.736012839530584,126.98072785015302,0.7880478751492955,0.5574320945326411,0.7173940293380402,15.425065985322563,0.6261915213981195,28.5,direct,4,development
SeasonalNaive,conditional,model_specific,global,12,342,342,342,342,1.0,34.35672514619883,56.07571114232043,272.42147816532815,1.029347349978099,0.7417221842572718,1.155387155809811,23.666666666666668,0.7090670170827859,342.0,direct,4,development
SeasonalNaive,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,33.32436490978157,43.821978480654515,262.0108533671269,1.7501980827649886,0.7301716746945326,1.0134541199927873,22.456366334283004,1.5211981674058814,28.5,direct,4,development
MovingAvg28,conditional,model_specific,global,12,342,342,342,342,1.0,29.477573328113625,44.441207451157666,246.94776279403695,0.8831651404480824,0.7071957745289817,1.0791824562122085,14.16093712180033,0.4242698638331768,342.0,direct,4,development
MovingAvg28,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,28.897068130418067,36.10252735535327,239.36987532061698,1.50714708895725,0.6992950792178537,0.9232045516724076,13.5048448845505,1.237338880350129,28.5,direct,4,development
NeuralNet,realized,common,global,12,347,347,347,343,1.0,15.872711710263326,25.32904720663418,102.94686985461475,0.4198288183698582,0.470241236870415,0.6830280736507562,4.4484142011981085,0.11765932071336761,343.0,direct,5,development
NeuralNet,realized,common,mean_fold,12,347,347,347,343,1.0,15.95771787317369,21.964839981616166,101.45135018301472,0.526025441531223,0.46762960169434953,0.631778074458858,3.90666198048951,0.31323377224584503,28.583333333333332,direct,5,development
XGBoost,realized,common,global,12,347,347,347,343,1.0,13.462788042799724,25.160973823471856,75.62745952020093,0.35608700637571755,0.41666943853211413,0.5793088362878829,0.37272499358341227,0.00985847260943171,343.0,direct,5,development
XGBoost,realized,common,mean_fold,12,347,347,347,343,1.0,13.63885935996163,18.942301378265224,74.63731092562477,0.3856144778164911,0.41639471129547195,0.5491628071925138,-0.20480995773533195,0.14313439524783636,28.583333333333332,direct,5,development
LightGBM,realized,common,global,12,347,347,347,343,1.0,13.656163650768491,25.77685534701445,76.4410175424361,0.36120173752418205,0.4091738461633824,0.5734225056311881,0.38044780405895356,0.01006273880260804,343.0,direct,5,development
LightGBM,realized,common,mean_fold,12,347,347,347,343,1.0,13.83236434769087,19.261619045642416,75.54709602869652,0.38171242122568255,0.4085566672895142,0.5464146348581691,-0.1807853915197776,0.13701598645562937,28.583333333333332,direct,5,development
DynamicRidge,realized,common,global,12,347,347,347,343,1.0,21.207803504807607,34.117747957777084,131.31014958182678,0.5609405152798435,0.5533758244367374,0.7852320320461735,12.746677244369907,0.337146074554201,343.0,direct,5,development
DynamicRidge,realized,common,mean_fold,12,347,347,347,343,1.0,21.0725548531108,28.62039697805525,127.78469938949932,0.7022547782935161,0.5463475024628748,0.7362452170202731,12.06065278835333,0.5094323202649094,28.583333333333332,direct,5,development
SeasonalNaive,realized,common,global,12,347,347,343,343,0.9884726224783862,31.995140913508262,50.08217089861141,208.5141517829364,0.8462625951059017,0.7058256461009959,1.0268528850042467,15.820213799805638,0.4184402632120091,343.0,direct,5,development
SeasonalNaive,realized,common,mean_fold,12,347,347,343,343,0.9884726224783862,31.637169990503324,42.83643086002483,202.3733264372702,1.2495823038297496,0.6968154504590737,0.9269319818229763,14.58660968660969,0.9751899910742541,28.583333333333332,direct,5,development
MovingAvg28,realized,common,global,12,347,347,344,343,0.9913544668587896,32.560045873995676,51.611988634853645,243.744109819471,0.8612041744895524,0.7239261223740799,1.0958447241659728,9.61893597991329,0.2544181863903654,343.0,direct,5,development
MovingAvg28,realized,common,mean_fold,12,347,347,344,343,0.9913544668587896,32.315648647514585,41.94228610258505,236.30234033093583,1.3001980479798518,0.7146745915983433,0.9828725024834047,8.292873283229563,0.9403547051393516,28.583333333333332,direct,5,development
NeuralNet,realized,model_specific,global,12,347,347,347,347,1.0,15.965118888722099,25.466796619529784,109.99316945390763,0.42474095333792594,0.48687753898324165,0.7192472109665756,4.281200363935479,0.11389837662237301,347.0,direct,5,development
NeuralNet,realized,model_specific,mean_fold,12,347,347,347,347,1.0,15.921643553265381,21.868597343401998,109.08462879327256,0.5291039322603105,0.4857302153883505,0.6677431785812701,4.0127464271127895,0.314121961506231,28.916666666666668,direct,5,development
XGBoost,realized,model_specific,global,12,347,347,347,347,1.0,13.585317372932215,25.324245137576995,82.03544752712415,0.36142797887046524,0.4344875310607081,0.6317403885727074,0.2307655285689604,0.006139357388133808,347.0,direct,5,development
XGBoost,realized,model_specific,mean_fold,12,347,347,347,347,1.0,13.586847085187868,18.810675454084684,81.62669860514262,0.38871645518389947,0.4345908862122192,0.5990543191891525,-0.04747583218182664,0.1440754931507772,28.916666666666668,direct,5,development
LightGBM,realized,model_specific,global,12,347,347,347,347,1.0,13.793264195967133,25.93351097759495,84.6182855093827,0.3669602603695925,0.42702918579301463,0.6314197983697059,0.25719880508071064,0.006842596439699961,347.0,direct,5,development
LightGBM,realized,model_specific,mean_fold,12,347,347,347,347,1.0,13.791502577870974,19.120503289194744,84.34036685760198,0.3850585157231577,0.42682332702244596,0.5997597613306805,-0.004304980731345258,0.1382518686459739,28.916666666666668,direct,5,development
DynamicRidge,realized,model_specific,global,12,347,347,347,347,1.0,22.06501649539134,36.17055875351182,219.44223817807278,0.58702451306454,0.569633272169003,0.8874590838469286,13.285426496428784,0.3534495893782709,347.0,direct,5,development
DynamicRidge,realized,model_specific,mean_fold,12,347,347,347,347,1.0,21.85570900682146,30.754209249704726,219.6987520640458,0.7241999100861714,0.5650382662482104,0.839394557687399,12.791603542371439,0.5284748287267792,28.916666666666668,direct,5,development
SeasonalNaive,realized,model_specific,global,12,347,347,343,343,0.9884726224783862,31.995140913508262,50.08217089861141,208.5141517829364,0.8462625951059017,0.7058256461009959,1.0268528850042467,15.820213799805638,0.4184402632120091,343.0,direct,5,development
SeasonalNaive,realized,model_specific,mean_fold,12,347,347,343,343,0.9884726224783862,31.637169990503324,42.83643086002483,202.3733264372702,1.2495823038297496,0.6968154504590737,0.9269319818229763,14.58660968660969,0.9751899910742541,28.583333333333332,direct,5,development
MovingAvg28,realized,model_specific,global,12,347,347,344,344,0.9913544668587896,32.68283643831546,51.694471899795865,243.32547384131362,0.8619869458545211,0.7276047141749201,1.1168759267872426,9.373532096250754,0.24722035123133168,344.0,direct,5,development
MovingAvg28,realized,model_specific,mean_fold,12,347,347,344,344,0.9913544668587896,32.29129815233076,41.838622931326476,236.42970843204338,1.300817279722914,0.7182137150133007,1.0043959614635882,8.311118772308385,0.9397046314700983,28.666666666666668,direct,5,development
NeuralNet,conditional,common,global,12,342,342,342,341,1.0,15.965806793607983,25.403217342577623,103.55066381270632,0.41982881836985825,0.4729992499898896,0.6850281601389128,4.474504607070237,0.1176593207133676,341.0,direct,5,development
NeuralNet,conditional,common,mean_fold,12,342,342,342,341,1.0,16.027348163175382,22.011075322523293,102.19560526572116,0.526025441531223,0.4702812691570976,0.6338600577694238,3.91178695404253,0.31323377224584503,28.416666666666668,direct,5,development
XGBoost,conditional,common,global,12,342,342,342,341,1.0,13.53607413391214,25.234537265056545,75.50356807566668,0.3559377914608297,0.40738304240517603,0.5786673958087056,0.3692365213573154,0.009709257694543841,341.0,direct,5,development
XGBoost,conditional,common,mean_fold,12,342,342,342,341,1.0,13.685292055596655,18.976083042939923,74.54691720060083,0.38541035396475176,0.40586096546315004,0.5480838086129888,-0.222398591734405,0.14293027139609712,28.416666666666668,direct,5,development
LightGBM,conditional,common,global,12,342,342,342,341,1.0,13.72885742600013,25.852149089954693,76.1492493322604,0.36100712386382205,0.3998434875865979,0.5716827319300526,0.3752781432395107,0.009868125142248085,341.0,direct,5,development
LightGBM,conditional,common,mean_fold,12,342,342,342,341,1.0,13.87640347195614,19.298006905033592,75.3098429138756,0.38142711550899433,0.39797303107732107,0.5438185640729082,-0.19359940278351773,0.1367306807389412,28.416666666666668,direct,5,development
DynamicRidge,conditional,common,global,12,342,342,342,341,1.0,21.324112280198207,34.21742052689473,131.2725801947931,0.5607281221119361,0.5448912253172542,0.7846164800562041,12.813360645798994,0.3369336813862937,341.0,direct,5,development
DynamicRidge,conditional,common,mean_fold,12,342,342,342,341,1.0,21.12452373282522,28.66933991881164,127.42166134632298,0.7019209401582026,0.5358519239182078,0.7324856152686228,12.026900950007969,0.509098482129596,28.416666666666668,direct,5,development
SeasonalNaive,conditional,common,global,12,342,342,341,341,0.9970760233918129,32.178885630498534,50.228772817662275,209.3461018422694,0.8461597779148674,0.7041002833655178,1.0288371350529815,15.909090909090908,0.4183374460209747,341.0,direct,5,development
SeasonalNaive,conditional,common,mean_fold,12,342,342,341,341,0.9970760233918129,31.7529594017094,42.91615228131649,202.80824860924372,1.2494126685456102,0.6930291911611066,0.9263976787615831,14.673215811965813,0.975020355790115,28.416666666666668,direct,5,development
MovingAvg28,conditional,common,global,12,342,342,342,341,1.0,32.72328794523745,51.76182614198119,242.4011000663461,0.8604751071349453,0.7164418181318947,1.0909285226850574,9.647626086966902,0.25368911903575825,341.0,direct,5,development
MovingAvg28,conditional,common,mean_fold,12,342,342,342,341,1.0,32.36843494518766,41.997564531417666,234.13016094086456,1.299187989476337,0.704587119881515,0.9701536524537762,8.272988284360567,0.9393446466358367,28.416666666666668,direct,5,development
NeuralNet,conditional,model_specific,global,12,342,342,342,342,1.0,16.1176402276787,25.63034196518081,103.51257353351045,0.4226200228372395,0.4764517720595612,0.6946484272243376,4.262904180599875,0.11177744612168651,342.0,direct,5,development
NeuralNet,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,16.10400200566006,22.02549225441655,102.36490114483776,0.5270863973904077,0.4739958216750699,0.6456542324895187,3.8215957001552336,0.3121044266363283,28.5,direct,5,development
XGBoost,conditional,model_specific,global,12,342,342,342,342,1.0,13.707222841287914,25.49719334241538,75.56376790412544,0.3594165615058243,0.4115999220151732,0.5996057950849966,0.15742901089595773,0.004127940023492873,342.0,direct,5,development
XGBoost,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,13.756328650510325,18.966647762927327,74.72545759273049,0.3864843717929196,0.41000794992261547,0.5660543425870099,-0.2959775546756334,0.1418434097597974,28.5,direct,5,development
LightGBM,conditional,model_specific,global,12,342,342,342,342,1.0,13.898428245246063,26.104032664560567,76.20620894477078,0.3644301510292228,0.4040325365771319,0.5916689391456518,0.16446716151042293,0.004312487099330264,342.0,direct,5,development
LightGBM,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,13.942888143725007,19.281699430747995,75.48815449240759,0.3824746955696163,0.4021061126655707,0.561615198586524,-0.26306357998807745,0.13566804849243244,28.5,direct,5,development
DynamicRidge,conditional,model_specific,global,12,342,342,342,342,1.0,21.47280116579686,34.389538397290295,131.17012902913555,0.5630374912752071,0.5487214780682336,0.799970262889858,12.564854587902103,0.32946256758893805,342.0,direct,5,development
DynamicRidge,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,21.192437534435296,28.658251451472676,127.60509000238729,0.7029802415035462,0.5402821277350279,0.7531695651609649,11.80379415673408,0.5072551601441541,28.5,direct,5,development
SeasonalNaive,conditional,model_specific,global,12,342,342,341,341,0.9970760233918129,32.178885630498534,50.228772817662275,209.3461018422694,0.8461597779148674,0.7041002833655178,1.0288371350529815,15.909090909090908,0.4183374460209747,341.0,direct,5,development
SeasonalNaive,conditional,model_specific,mean_fold,12,342,342,341,341,0.9970760233918129,31.7529594017094,42.91615228131649,202.80824860924372,1.2494126685456102,0.6930291911611066,0.9263976787615831,14.673215811965813,0.975020355790115,28.416666666666668,direct,5,development
MovingAvg28,conditional,model_specific,global,12,342,342,342,342,1.0,32.84631926703501,51.84411480733695,241.98394285367644,0.8612620707909203,0.720163806096021,1.112189189796253,9.400703203671675,0.24649547616773082,342.0,direct,5,development
MovingAvg28,conditional,model_specific,mean_fold,12,342,342,342,342,1.0,32.34408445000383,41.893901360159084,234.2575290419721,1.2998072212193992,0.7081262432964723,0.9916771114339596,8.291233773439389,0.9386945729665834,28.5,direct,5,development
NeuralNet,realized,common,global,12,346,346,346,342,1.0,14.565717881137582,22.143882433938387,103.73143490386545,0.39705687193918804,0.4439857032930458,0.6745283463323545,3.883791062757725,0.10587091849698246,342.0,direct,6,development
NeuralNet,realized,common,mean_fold,12,346,346,346,342,1.0,14.513279333107583,20.177393236082477,100.9177690236444,0.5312842366158249,0.4397939383588742,0.590168500330777,3.4332078684026297,0.2872443665597225,28.5,direct,6,development
XGBoost,realized,common,global,12,346,346,346,342,1.0,11.71967535409314,18.117244216834102,71.83816589057366,0.3194746509724098,0.3879352971588625,0.5762326727263931,2.2033673357545283,0.0600630981052167,342.0,direct,6,development
XGBoost,realized,common,mean_fold,12,346,346,346,342,1.0,11.748964878158707,16.14051331875863,70.20868403678529,0.3639582118880728,0.3857022997142218,0.5269908767146553,1.8747611633357437,0.14984844366822933,28.5,direct,6,development
LightGBM,realized,common,global,12,346,346,346,342,1.0,12.386744923933207,19.314380605604253,73.6320159427617,0.3376587568934447,0.40429585222224873,0.5828067498385789,1.642426434838981,0.044772026200775666,342.0,direct,6,development
LightGBM,realized,common,mean_fold,12,346,346,346,342,1.0,12.43775135307982,16.785594050113872,72.03016487908558,0.3845701697170214,0.40170192380240805,0.534211450737255,1.2784763896094635,0.15267727119903104,28.5,direct,6,development
DynamicRidge,realized,common,global,12,346,346,346,342,1.0,20.617566177719517,44.30467898764848,134.40794756627307,0.5620283463079926,0.5239558513765282,0.7946725095269547,12.720296924574333,0.3467512791490851,342.0,direct,6,development
